textID,text,selected_text,sentiment
e960082698, carnivalsofparis i think i still have yours on my bl but i`m not sure... i hardly talk to anyone anymore,hardly,negative
9a050eed90,"  not much blipping lately, but i`ll get onto that for you.","not much blipping lately, but i`ll get onto that for you.",neutral
a51ec5ece8, very talented Sam,talented,positive
5c50f92c28,leaving work in 25 minutes to go to Broompark then to see the new flats then for lunch with Mandy and my dad.,leaving work in 25 minutes to go to Broompark then to see the new flats then for lunch with Mandy and my dad.,neutral
6f88ff3191," meee.. I have a Penguin wallpaper on the backround on my phone, computer, ps3, ipod touch and on my twitter","meee.. I have a Penguin wallpaper on the backround on my phone, computer, ps3, ipod touch and on my twitter",neutral
5ec244dacc,"ONE MO TIME BECUZ  HASNT SEEN IT YET!!! AND SHES SOO **** COOL, ILL POST IT JUST 4 HER  http://bbltwt.com/0mqko","SOO **** COOL,",positive
479088fc66,morning the sun is back!!! me like,morning the sun is back!!! me like,neutral
b071c7bff0,bought my pink ipod nano 2 days ago  will be delivered this week. YAY!  & hopefully getting ears pierced again in a few weeks XD,& hopefully,positive
b7c40eced7,i am up - dont want to be though  wish i had slept in more heather woke me up. i`ve got to work later but first i will read some twilight!,dont want to be though  wish i had slept in more,negative
245cdbc9e7,This thunder is scaring the hell out of me...geez...I HATE THUNDER  we better not loose electricity... #fb http://myloc.me/2144,HATE,negative
ff6acd2f7f,"eating nothing, drinking water, about to watch a movie, join me?","eating nothing, drinking water, about to watch a movie, join me?",neutral
e1943d424b,My hips are too wide to rock those mario Kart shorts  why couldn i have the bone structure of a 12 year old boy?,My hips are too wide to rock those mario Kart shorts  why couldn i have the bone structure of a 12 year old boy?,neutral
99822881ad,Just saw Star Trek with the boo.. Now off to bed! Never again will I go to a Vallejo theater. hAppy mOthErs dAy to all!! I love my mommy,Just saw Star Trek with the boo.. Now off to bed! Never again will I go to a Vallejo theater. hAppy mOthErs dAy to all!! I love my mommy,neutral
9485357290,lonely,lonely,negative
ce54016d40," thanks for trying   I was hoping Bud Trillin, but the Fest would be honored by any of the guests with whom you hobnobbed.","thanks for trying   I was hoping Bud Trillin, but the Fest would be honored by any of the guests with whom you hobnobbed",positive
4e3a9d1c15,My ipod has taken it`s last breath... Im truly devastated. I have lost my public transportation companion,truly devastated.,negative
b507cce1a4,"I`m home, Yay! Unpacked everything, now just got to wash it all",Yay! Un,positive
8ac971a53e,Just woke up and catching up on the nightly tweets!!,Just woke up and catching up on the nightly tweets!!,neutral
7a713e298e, i dont know,i dont know,neutral
570afe6f89,show was amazing. so cold out now  hope I can give victoria my card and get my dvds back ;) ha,amazing.,positive
11fff26b21,"Good thing is: They have a computer. Bad thing is: It blocks ALL VIDJAGAME SITES! Yes, even VGTribune.com is blocked!",Good thing,positive
908be3b590,"????? ,my latest obession.",my latest obession.,positive
f8d1ec0331,"Don`t worry, I won`t  I`ll send it to you as soon as I land in Delhi. I`ll let you know about the price in a little while.","Don`t worry,",positive
d06dee8ba0,Everythings Sooo Messed Up!!!!!!! Life Sucks!!!!!!!!!!,Messed,negative
d94ab95b96,Listening to We Are Dead Ocean by . I actually listened twice in a row because it`s so short and pleasing,because it`s so short and pleasing,neutral
80fc443957,Answering email questions for Art of Photography Show. Yes-I actually reply.  http://www.artofphotographyshow.com Entry deadline May 22nd,Answering email questions for Art of Photography Show. Yes-I actually reply.,neutral
44087babad,"Double rainbow above the Organs. Pretty, but doesn`t take the edge off my $460 grocery tab.","Pretty,",positive
9125201b80,"_pe awesomeness! Phillip hasn`t completely finished it but if goes up, down, left, and right","_pe awesomeness! Phillip hasn`t completely finished it but if goes up, down, left, and right",neutral
b718f8e1ec,"ugh, i dont feel like going to work today","ugh,",negative
93786c6ac4,Handed in. Can relax a bit now.,Can relax a bit now.,positive
4cda1699cf,had a very interesting day yesterday... wondering if today will be just as crazy. Hope not. Still diggin` Spartacus!.. aka: Mike-E!!!,had a very interesting day yesterday..,positive
b09362ee8e, Im not bannished... but I am at work till 6,Im not bannished.,negative
071649bc91,Just found out I can`t drink at this bar! Booo missing e1 at palomino`s! No cheers sad face,No cheers sad face,negative
e20090d778,where u at?,where u at?,neutral
8fc4181fdc,"Omg I want TF2, everybody on my Steam Friends list is playing it",Omg I,negative
55c4fea474,And it`s starting to get cold,And it`s starting to get cold,neutral
ff2176fc9f,What`s with the mass exodus from work at half three?  It makes me sad,sad,negative
f72f91f537, is that it`s welsh name?,is that it`s welsh name?,neutral
1c3ff882cb,http://twitpic.com/67twh - This has never happened before =/ orange blinky lights. I think I`ve broke my battery again,broke,negative
9ab5b2e403,"I miss my closest freind,Shirley, She went to France for the summer  I miss you Shirley!!!!",miss,negative
2ca6ef1658,aw taxi man is going fast just for meee,aw taxi man is going fast just for meee,positive
8cd15600d6,"I wonder if she knows how shallow, airy & dumb her tweets make her sound. I guess not b/c if she did...she`d probably stop","I wonder if she knows how shallow, airy & dumb her tweets make her sound.",negative
a1990b7b0f,rickbaker24 follow me please. i only have 6,rickbaker24 follow me please. i only have 6,neutral
23186e73f2, have an amazing time with your mommas tomorrow! Show them how much they mean to you  Whatever you do they will love it,Whatever you do they will love it,negative
f510781324,just got back from school.  SHEMMS!! Summer class has been officially ended.  http://plurk.com/p/wxsgy,just got back from school.  SHEMMS!! Summer class has been officially ended.  http://plurk.com/p/wxsgy,neutral
6ea71f26b2," i`m hear ya dude, i can`t either","i`m hear ya dude, i can`t either",neutral
f1a1a63fe4,Fire call today missed it,missed,negative
b037d88365,"_Bones Four capital letters. Aye boy, same as that. I heart Justice.","Aye boy, same as that. I heart Justice.",neutral
fa9d4aeaf8,I`m at home recovering from major liver surgery.  In alot of pain.,In alot of pain.,negative
7ea1d989a2, haha dont we ever do that before  many times,haha dont we ever do that before  many times,neutral
0948a8ea57, // your FACE is stupid.   thanks... i miss you too. HA!,// your FACE is stupid.   thanks... i miss you too. HA,neutral
6505d675a7,oops i did it again...really shouldnt have.,really shouldnt have.,negative
d7d3540ffa, Sounds like you won backstage passes,won,positive
f5190367e2,"Morning. Panic. Clicked a link and opened up my browser. Firefox, what have you done with all my saved tabs??? Gone! That`ll learn me...","Morning. Panic. Clicked a link and opened up my browser. Firefox, what have you done with all my saved tabs??? Gone! That`ll learn me...",neutral
7084ccda2b, ay uuuu  happy mothers day,happy,positive
22f2a72954,I sure do wish my mind could enter that box called 'nothing' that men have.  My brain just won`t go there... and it`s exhausting.,exhausting.,negative
229e1200b7,Bella doesn`t love me no more,doesn`t love me no more,negative
c757d2ef17,Lossing power while your in your house alone? Not fucckinggg cool. Party at cakss!,Not fucckinggg cool.,negative
1171ab4413,"_Chip That`s right! I totally forgot. Might not be till August, though    Have a great summer!!",Have a great summe,positive
b5dd587dd2, Sorry to hear ur flight got cancelled  that blows!!!,Sorry,negative
8e1182a1ee, I can`t shes taken my keys to muh car.,I can`t shes taken my keys to muh car.,neutral
a181f03a20,"says i got 2 cards today, from eva n clara. thanks, guys.  http://plurk.com/p/roo6c","thanks,",positive
99b95fe7fa,wants to go home and see Erin,wants to go home,positive
10b3055e25,i <3 my new picture! its so pretty with the reflecting sunlight on the leaves!,its so pretty with the reflecting sunlight on,positive
a8a3b9384a,This is Really Cool put in a topic and its a twitter show...If your a tweeter twittering twit u got to luv this http://bit.ly/a0nw,Cool,positive
9f5fc8fa15,R-T  30 Cool Things For Successful Entrepreneurs To Do - http://bit.ly/8w7iQ - Please Share,Cool Things For Successful Entrepreneurs To Do,positive
d1101dce96,"last day of volleyball miss everyone already. Oh well, banquet on 10th hopefully everyones gonna be there","last day of volleyball miss everyone already. Oh well, banquet on 10th hopefully everyones gonna be there",neutral
1f82ec212e,Searching my home for a few things to cook them for dinner this evening. It`s mothers day so guess who im eating with,Searching my home for a few things to cook them for dinner this evening. It`s mothers day so guess who im eating with,neutral
17fcf9a88f, glad u feel like cooking I`m so tired,glad u feel like cooking I`m so tired,neutral
4b0d9c3387,is so glad the weekend is here. Only one more week left of school with my kids.,is so glad the weekend is here.,positive
23fd936354,"  I could go for some Lulu`s or Slanted Door right about now.  Tomorrow is the Farmer`s Market, right?","I could go for some Lulu`s or Slanted Door right about now.  Tomorrow is the Farmer`s Market, right?",neutral
da5dc137f0,_Rose   *follows back*,_Rose   *follows back*,neutral
9bef0d7135, was that sass I detect?  As long as it isn`t back sass! Haha,was that sass I detect?  As long as it isn`t back sass! Haha,neutral
cda4d0d16e, plz dont fall in love with tokyo and never come home,plz dont fall in love with tokyo and never come home,neutral
d246b4cbb3,Thank you Google for your Adsense Payment.  If only the Aussie dollar wasn`t as strong,Thank you,positive
127416e22e,feeling rather peckish...no dinner for at least 2 hours  wah,feeling rather peckish...no dinner for at least 2 hours  wah,neutral
5e7128192b,"time to do some revision while listening to  albums non-stop all day, again!","time to do some revision while listening to  albums non-stop all day, again!",neutral
ab56747ae1, I have to pee.,I have to pee.,neutral
319a7a20fd,Watching the kids eating an ice cream.,Watching the kids eating an ice cream.,neutral
0a68c4f3b6," *reads phone book* Hugh Clancy, Hugh Claments...Nope, no Hugh Clap.  Poor Holly, though she`ll grab pity votes like a shark.",Poor,negative
0a4cc4c868,"had to pause tv, now i`m 10 minutes behind on BGT","had to pause tv, now i`m 10 minutes behind on BGT",neutral
7ae3e12b03,Left Cali this morning...in Dallas now..missing my car SO MUCH!!!,missing my car SO MUCH!!!,negative
53e78f3f89,Is getting the hang of Twitter.,Is getting the hang of Twitter.,neutral
dd4ea5027a, Gotta love skype! Make sure you get their new update!,love,positive
2e09bcca77, Yeah i like it,Yeah i like it,positive
6bb8343711,i have to put it out there...... I ADIDAS JOSH DENYER  xoxoxoxoxoxo,i have to put it out there...... I ADIDAS JOSH DENYER  xoxoxoxoxoxo,neutral
a1734e91fd,My picture won`t update.,My picture won`t update.,neutral
48135ccef9,@ work....boyz make me sick..,sick..,negative
b6ded578b8,never does  anything good school and rabbit it my life cycle dunno how to tune a giutar so i am stuffed,stuffed,negative
ebf2e83055," Hey! I need that book to go with my Amy Sedaris.   is finishing it now, you say? ;)","Hey! I need that book to go with my Amy Sedaris.   is finishing it now, you say? ;)",neutral
27d75a6a5f, i need to get tickets though  idk how that is gonna happen,i need to get tickets though  idk how that is gonna happen,neutral
c07427d296," LOL, yeah I do it cuz it just seems that way sometimes don`****","LOL, yeah I do it cuz it just seems that way sometimes don`****",neutral
71640c7482,put a pot of eggs on the stove to boil..and forgot about them..then remembered them 45 min later! wonder if they`ll still b good,put a pot of eggs on the stove to boil..and forgot about them..then remembered them 45 min later! wonder if they`ll still b good,neutral
69347cba82,BREAKING NEWS: The broiler at Burger King is down. There will be no burgers at Burger King at lunch!  At least Chicken Fries were there!,The broiler at Burger King is down. There will be no burgers at Burger King at lunch!  At least Chicken Fries were there!,neutral
ccdf18ff5a,Busy.. Busy.. Busy.. :S Wont be on Ning for few days.,Busy.. Busy.. Busy.. :S Wont be on Ning for few days.,neutral
21d38cfc42,"Wow, been away 4 a while...stupid lap top is in the shop...still    Hope everyone is well!","Wow, been away 4 a while...stupid lap top is in the shop...still    Hope everyone is well!",neutral
49e393902d,still awake..doing my assignments and playing virtual farming,still awake..doing my assignments and playing virtual farming,neutral
1b79929075," Yeah, mine said 'That`s a nice picture' & gave me the red x!  Hope you get it working soon!",'That`s a nice picture',positive
a91ca2ffae," *laughs* I`m glad that you have self confidence - it`s a wonderful trait to have  I`ll applaud extra loud for it, okay?",glad,positive
5443f941b5,missed Britains got talent    gutted.,missed,negative
ac9905e1cb,I am also wasting time til my cab gets here. spamspamspam. Also Keiths motorbike was nicked. WELL ****.,WELL ****.,negative
2bcc68ef12, haha! nice! Have fun doll! Hopefully I`ll see ya soon! I miss ur face!,haha! nice! Have fun doll! Hopefully I`ll see ya soon! I miss ur face!,positive
cf57257f15,"just tried talking........voice died before end of sentence! Annpyimg thing id, i feel fine!! Another day of not playing the hits",i feel fine!! An,positive
01429d15e9,Just getting back into the swing...Still sore from my surgery  and tired...Coffee time!,Still sore from my surgery  and tired.,negative
636119cabd,mufasa!!!! warriors or the OCEAN!  hahahahahaha,hahahahahaha,positive
dab908cd60,This is what I am drinking instead of beer: Airport is out of beer.. At least it is carbonated...  http://mypict.me/1Zu9,This is what I am drinking instead of beer: Airport is out of beer.. At least it is carbonated...,neutral
c121683752,it`s sunny but i`m bored  sad call or text me,bored,negative
6eff3352d8,"Taking back the HORRIBLE shoes my mum made me get.. urgggh. They are some nasty footwear! Problem is, I can`t find any other shoes!",HORRIBLE,negative
1bb0316e68,happy mama`s day ladies!  have a good day.,happy,positive
256abd812d, Ohh.. #twpp is falling silent..  I was waiting to track ur US version.. Next time maybe.. Btw sunny california sounds good,s good,positive
e7e46c5357," aw thank you sam phil, i love you",thank,positive
95e24ff91a,IE8 nearing 6% according to my stats. FF 3.0.10 adoption rate amazes me,amazes,positive
568ad4a905,Happy Star Wars Day ...  'May the 4th be with you'.... read http://tinyurl.com/axsujx for more ;),Happy St,positive
1753eb0481, phaket.  what did anneliese want to do?,phaket.  what did anneliese want to do?,neutral
6591bb4cd6,"Maaaaaan what a lovely day, shame that the ice-cream man near our workplace decided there was business elsewhere before we got a 99","Maaaaaan what a lovely day, shame that the ice-cream man near our workplace decided there was business elsewhere before we got a 99",neutral
a1fbab13ef," We don`t really offer that service as we`re web/graphic designers and not desktop publishers. So, I thought maybe you could help?","We don`t really offer that service as we`re web/graphic designers and not desktop publishers. So, I thought maybe you could help?",neutral
bd3dd9b8f3, thought it was rubbish  twins are cute tho!,thought it was rubbish  twins are cute tho!,neutral
7ec8b0877d, thx girl! I just now woke up! I cnt believe I`m sick!! Now I have a fever... Wish I could pound nyquil  This sucks.,This sucks.,negative
03c0f7ab4b,lol how I met your mother,lol how I met your mother,neutral
a18e89b252,I really wanna see the Jonas Brothers in Novemeber but I need to find someone to come with me!  ****,I really wanna see the Jonas Brothers in Novemeber but I need to find someone to come with me!  ****,neutral
7e98156044," try having your best writing five years behind you  heh, it happens",best writing five years,positive
4019140cb3, Little Louisa is number 3 trying to get number one!  ****,Little Louisa is number 3 trying to get number one!  ****,neutral
14deab8f6f, Have fun amorsote even tho u forgot my bday which is today,Have fun amorsote even tho u forgot my bday which is today,neutral
593b294969,Headed to waterfront for a quick drink with the office peeps...Corsen Building of course was booked  Any suggestions?,Headed to waterfront for a quick drink with the office peeps...Corsen Building of course was booked  Any suggestions?,neutral
dd8b781cd9," Good night.  Sorry I missed you during our morning window.  See you at 5, I suspect.","Good night.  Sorry I missed you during our morning window.  See you at 5, I suspect",neutral
bd042c2954, I saw an all red Audi on the highway. I sped uo to it hoping it was you. My loss,My loss,negative
2e175d6a05,on my way to driver`s training,on my way to driver`s training,neutral
864adb0d02, jet blue is okay I guess. They cancel flights and don`t have a lot of backup planes. And no first class,They cancel flights and don`t have a lot of backup planes. And no first class,negative
808f007968,just left work. inventory was way easy  and I got to put in my highschool musical 3 cd! it was amazing. goodnight goodnight everyone :],! it was amazing.,positive
560603af4d,"still babysitting, i want another boost","still babysitting, i want another boost",neutral
c086d6e230,Watchin `how to lose a man in 10 days` wiv mum  lol,Watchin `how to lose a man in 10 days` wiv mum  lol,neutral
2575e76393," If I knew it was gonna be this kind of party, I would`ve stuck my **** in the mashed potatoes!","If I knew it was gonna be this kind of party, I would`ve stuck my **** in the mashed potatoes!",negative
871697a694,"Sad that Gmail chat has died, so I can`t help ","Sad that Gmail chat has died, so I can`t help",negative
6b3c07bec3,is back from a weekend get away,is back from a weekend get away,neutral
6a0b93b7e8,"is abit happier at the thought that Ashleigh & Loocie with be here soonish, but sad to miss her S-ane  ;)","is abit happier at the thought that Ashleigh & Loocie with be here soonish, but sad to miss her S-ane  ;)",neutral
f8e730fb86,"Ps BGT was both fab and sad, I thought Greg was awesome, sad he`s gone but a child will always win in that situation sadly","Ps BGT was both fab and sad, I thought Greg was awesome, sad he`s gone but a child will always win in that situation sadly",neutral
89721d859c,  yea dongggg,yea dongggg,neutral
ed8079b93e,Have 3 of the 5 grandbabies again today. 19 month old twins and a 3 1/2 month infant. I love every minute of it too.,love every minute of it too.,positive
3d11d1f2f2, I gave him your kiss. Being a flirt of course he liked them,I gave him your kiss. Being a flirt of course he liked them,positive
2231fb3466,  Totally broke is right. I have to wait till Monday to get paid though! BOOHOO!,Totally broke is right. I have to wait till Monday to get paid though! BOOHOO!,neutral
adf8bf2927, hi.wanna see 17 again again with me ;) i`ll fly to cali and see it with you,hi.wanna see 17 again again with me ;) i`ll fly to cali and see it with you,neutral
b467bdd9ca,Damnation. I just woke up.,Damnation. I just woke up.,neutral
fa8874ad41,going to the memorial for the guy in my grade that died.,going to the memorial for the guy in my grade that died.,neutral
2325252574, I feel like a Truck just hit me too! I also Resemble a man hit by a truck!,I feel like a Truck just hit me too!,negative
e19bdff99d, it`s like 20 bucks for 10 shots  what kind of camera do you have?,it`s like 20 bucks for 10 shots  what kind of camera do you have?,neutral
b5a0dcb5ee,watching snl with my ucsd girls and laughing about twitter/blackberry jokes  thought i`d tweet that.,laughing,positive
215a59dfc1, i want cafe latteeeeeeeeeee,i want cafe latteeeeeeeeeee,neutral
f1a872442a,everything is good except that neck shot and Steve`s back of the head shot!,everything is good except that neck shot and Steve`s back of the head shot!,neutral
6a2a77702e, can you follow me please?,can you follow me please?,neutral
ed6d15f0c3, u drink mor than all th #g1freaks put togetha!,u drink mor than all th #g1freaks put togetha!,neutral
065dbef3f2,At envy! Loving it  best club ever.,Loving,positive
004d72f085, I need a code,I need a code,neutral
fc3ed28c22,Almost lunch time,Almost lunch time,neutral
2f1216b6ae,Is dreading going to work  BUT....its friiiiiday!! whoop!!!,! whoop!!!,positive
05dd709038, Listened to Eyes on Fire and enjoyed it.  Thanks,enjoyed it.  Thanks,positive
e0808c6999, aww  i guess not that many people are online though...,aww,negative
e8bed4db82,"Here comes the sun, here comes the sun, and I say it`s all right","Here comes the sun, here comes the sun, and I say it`s all right",neutral
24235d9ec0,what do u do when ur dads losing it mentaly and dosent remeber you,what do u do when ur dads losing it mentaly and dosent remeber you,neutral
14caae56d8,_1   is leavin bc of racists *starts cryin*,s cryin,negative
337490d6a2,New picture  bored.,New picture  bored.,negative
78d189f427,Gdnight Tweeters (: Night  sleep tight and don`t steal my blankets  Otay! I love YOUS,I love,positive
702a8535a5," Makes sense, I`d totally show off a girlfriend by asking her to wear her high school prom dress","Makes sense,",positive
b1b4355d45, THAT`S A SHAME REALLY,SHAME,negative
22f06df70a,  oh look! it`s our new house in santa barbara! http://i41.tinypic.com/2hi2t4y.jpg  hahha i wish,i wis,positive
12c8735fe6,Tom is back in town,Tom is back in town,neutral
a860dd0243,Aww what a sunny day! Tasty barbeque with the family (: Got bad sunburn though,Aww what a sunny day! Tasty barbeque with the family (: Got bad sunburn though,neutral
635307576e, *cough* star trek *cough*,*cough* star trek *cough*,neutral
9b14baf1b9,"urgh, i really hate that medicine",hate,negative
3a1b9cedc8,"I`ve been losing myself into too many Taiwanese dramas.... ????, ??????, ????... this is not good. XD But Wu Chun! Eeeeeee.",not good.,negative
c790767285," I think i have same disorder, stay up al night 4 no reason n sleep al day !!  SUUUKS",SUUUKS,negative
ec88453ee8,"lacey is alright though. quite a few gashes, and she keeps her tail between her legs","lacey is alright though. quite a few gashes, and she keeps her tail between her legs",neutral
a7b3f18ff7,I`m off for tonight good night everyone,good,positive
1b9f7a65c8," woo! I was at whole earth tonight, maybe tomorrow some, let me know if you come back. Yay for wikipedia","woo! I was at whole earth tonight, maybe tomorrow some, let me know if you come back. Yay for wikipedia",neutral
afa0a630c4,just loves having proper Inet back,loves,positive
f6935311d2, aww noooo that doesn`t sound too great,that doesn`t sound too great,negative
50beed3219,Outz wif the BIG BIG BIG HAPPY FAMILY for mommy`s day meal. And Happy Mommy Day to all Mommys out there!,Happy,positive
32ebc7900c,Starting to get annoyed with socialscope. Need an update,annoyed,negative
a5bedf65e8,good morninï¿½everybody  happy mothers-day to every mom,good,positive
e63b781902,SNL with Justin Timberlake!,SNL with Justin Timberlake!,neutral
000c2fc4a9,Headed to eat with my hubby n my mommy!!  So ready to have some drinks...,Headed to eat with my hubby n my mommy!!  So ready to have some drinks...,neutral
0c22674eda,_rocks19  i have to break the twitterparty... im off home soon,i have to break the twitterparty... im off home soon,neutral
de4f438f70,_fr Yes I saw the Village but the restaurant in the Village Square has a sign above it that reads 'Digestif.',_fr Yes I saw the Village but the restaurant in the Village Square has a sign above it that reads 'Digestif.',neutral
822f5140fb, Neither could i! And i looked on ebay and it was like 250 euro for two!!!! but i doubt my parents would fork that amount out,doubt,negative
2496e631d7, night honey..see ya tomorrow,night honey..see ya tomorrow,positive
2a565ec554," yup, studying. At least I`m trying to. Trying to let the stuff I read enter my brain permanently.","yup, studying. At least I`m trying to. Trying to let the stuff I read enter my brain permanently.",neutral
77eb2db1c6, > 'live Q&A 24/7'... definitely the best part of twitter for me,the best part,positive
b0658f9706,Not babysitting tonight. I miss that kid.,miss,negative
34fee64221,"haha moms back today from a weekend away , her first words, ` whys the house so dirty?` i love life ..","haha moms back today from a weekend away , her first words, ` whys the house so dirty?` i love life ..",neutral
6a025b9729,45 minutes until im off from work. I guess i`ll go back to work in 15 minutes. It`s slow today thank god for one of those days,thank god for one of those days,positive
7a11c3cdd5, Whole Earth Festival,Whole Earth Festival,neutral
89b8dd5a43, .. did you have to bust a cap? tell me you had to bust a cap for Jesus!,.. did you have to bust a cap? tell me you had to bust a cap for Jesus!,neutral
da83070320,#itsucks when everyone but the one i want to text me is texting me!,#itsucks,negative
41d2178a72,"Went for run, my sinuses are pissing me off",pissing,negative
3dc5deb4d3, dude what is your sn nowadays because i think i lost yours,dude what is your sn nowadays because i think i lost yours,neutral
337a4c8359,"Orange/Pineapple/Banana smoothie after a very long, very hard day = HEAVEN!",HEAVEN!,positive
8601ec68ae,At natalies just finished work. Had the most AMAZING peanut butter sandwhich EVER. <3333 I miss your faceeee,At natalies just finished work. Had the most AMAZING peanut butter sandwhich EVER. <3333 I miss your faceeee,neutral
43496c232b," I got a coupon, but I couldn`t register it because you have to be in the US",I couldn`t register,negative
4d6da31db3, guessing... Ran 4 miles & gym? Superman you  oxox,Superman,positive
d416632b13, why don`t u use twitpic? none of ur pics show up on my phone,why don`t u use twitpic? none of ur pics show up on my phone,neutral
0d2bdd22e5," She`s good. Trying to suss out chap 7 when I`m not working. Trying to suss out a lot of things, but meh, you know whatever!","She`s good. Trying to suss out chap 7 when I`m not working. Trying to suss out a lot of things, but meh, you know whatever!",neutral
8b73d55b3e, your not in school,your not in school,neutral
303a782024, Looking for a new SMS sending solution? http://promotion.itagg.com Get ï¿½6 FREE SMS with every iTAGG!,Looking for a new SMS sending solution? http://promotion.itagg.com Get ï¿½6 FREE SMS with every iTAGG!,neutral
63f8dff931, Hey! whats up? Im just at the library right now and the comp is about to sign me out,Hey! whats up? Im just at the library right now and the comp is about to sign me out,neutral
b261db3cee,And then you find out today they had there first kiss! },And then you find out today they had there first kiss! },neutral
c95f98a2b8,looked up weather for greece this weekend....80 and sunny OMGZ,looked up weather for greece this weekend....80 and sunny OMGZ,neutral
73fe144824,super excited,super excited,positive
960beb27f6,"Oh.  The voting is over!   But don`t worry, I already voted for you about 100000000000000000000000000000000000 times earlier!!!!!!  <3",But don`t worr,positive
ce946643d5,i JUST **** cleaned the whole kitchen....and the **** comes home & is going to make a mess of it...my mom didn`t even get to see it,**** comes home & is going to make a mess of it..,negative
175ba4ef80,   I`m a Metsies fan also! Boo Hoo,ies fan also! Boo Ho,positive
67b47fcb79,i cant sleep,i cant sleep,negative
5fd101eebc,Why do so many ppl on 12 mile have ashy elbows???,Why do so many ppl on 12 mile have ashy elbows???,neutral
9b2f24abcf,wants her boo  btw love fhnixon`s posts hilarious!!!!,hilarious!,positive
914980413d,i have to study :O talk to you later  ****,i have to study :O talk to you later  ****,neutral
ef877b6c71,  is easier this way in my phone... I will twittpic from my pc later on I did it this morning with p. Diddy pic,is easier this way in my phone... I will twittpic from my pc later on I did it this morning with p. Diddy pic,neutral
b4f735a7a7, not an easy place for me to access   Task-based ux is something I`ve been thinking about. I`d like to hear the criticisms.,not an easy place for me to access   Task-based ux is something I`ve been thinking about. I`d like to hear the criticisms.,neutral
c2ae2a443a, it starts @ 6. But we will be there until they throw us out. Traffic will be crazy!,throw,negative
e88d4be483, i didn`t get to chat!   .  oh well.  time to eat a praline.,i didn`t get to chat!,negative
b1e3728694,  I hope when you`re calling this the shitshow you mean that in a good way. because this will be fun.,e when you`re calling this the shitshow you mean that in a good way. because this will be fun.,neutral
da1e9f4d1a,needs my mommy  http://plurk.com/p/x116r,needs my mommy  http://plurk.com/p/x116r,neutral
7426cfc927,just realized i have 30 followers HEY GUYS,just realized i have 30 followers HEY GUYS,neutral
4ef6e81aa7,"Off.  Have a good star wars day, fonz day, dancing taco day, whatever you celebrate, it`s all good!",good,positive
6218a149ea,Good Morning  Plan for the day: Church followed by F1 & lunch at mum & dads. Then DM discussions of Star Trek!,Good Morning  Plan for the day: Church followed by F1 & lunch at mum & dads. Then DM discussions of Star Trek!,neutral
f162d05b25, I love sausage too  #kitchenfire,love,positive
e301efe3ee,I actually drove in today - no incidents to report  to quote Ice Cube - Today was a good day,- Today was a good day,positive
39b506870b, In two months i will have something of the kinf of prom  and i`m really excited! and you haven`t any contact to her?,d i`m really excited,positive
3d10f395a2,10) I`m allergic to hot wax,allergic,negative
ffd9503b5c,starting tm alex and i are doing a whole week of no going out and spending money that we dont have.,starting tm alex and i are doing a whole week of no going out and spending money that we dont have.,neutral
7e27ad7374," we`ll be back sunday to play @ the horse, I was out last night at mex you were not  miss you",miss,negative
98a78825ec,****. It`s raining again,****.,negative
19bcc429e1, If I may suggest: http://tr.im/kXkw,If I may suggest:,neutral
8e5e2cc4ca,   god peppermint mochas frappachinos are amazing...  and addicting,god peppermint mochas frappachinos are amazing...  and addicti,positive
6a3d85c9ad," EpiCentre Wheelock Place, 250 units & for tourists only. Starting today","EpiCentre Wheelock Place, 250 units & for tourists only. Starting today",neutral
2ab2d4cf10,  I`ll make him nachos tomorrow. Better than if he would have made them himself.,I`ll make him nachos tomorrow. Better than if he would have made them himself.,neutral
87c08d3567, Love your latest journals. I finally joined Twitter so came to say Hi,Love,positive
81984bf251, I was scared by the Daleks in the DW Exhibition in Cardiff.,scared,negative
2a2b5d0558,"Oh my Lord, I have no idea if any of this **** I spout is getting to anyone",****,negative
4270c54167, May be back later...hope you have a good day  Byeeee ****,.hope,positive
d970190769,_Mak request me on bbm & send all ur contact info. Everything didn`t sync up from old phn  I have ur tmail info haha - DATED!,Mak request me on bbm & send all ur contact info. Everything didn`t sync up from old phn  I have ur tmail info haha - DATED!,neutral
7acea31723,http://twitpic.com/4qfl3 - haha^^ I love it,love,positive
2b277b32a3,being LAME and not in deland with his favorite people,being LAME,negative
30a219dc19,@_micster  How the hell does your hair not fall out constantly?,hell,negative
160666a35d,"Hanging out with sam, billy, and veronica. not going to school tomorrow to take sam to body shops. Dang car accidents",accidents,negative
198c97b57a,Finally get to lay down for a bit i have a major headache,i have a major headache,negative
85023b760b,#bgt Will Holly take being paraded on stage again for potential rejection?,#bgt Will Holly take being paraded on stage again for potential rejection?,neutral
befb3f2536,"@_everblue She actually posted again to say that it was the 2nd and not the 4th, so nevermind.",nevermind.,positive
379e89dbe2,just got my first lesson in when rain meets my white  shirt   if one more man tells me they like my bra on more time! smh,just got my first lesson in when rain meets my white  shirt   if one more man tells me they like my bra on more time! smh,neutral
286c772efc,Our Christian mobile directory is running! Just a month old  Visit http://tiny.cc/caribdir,Our Christian mobile directory is running! Just a month old,neutral
6faba78e87, translation = complicated sh-t that someone is going to have to teach me,complicated sh-t,negative
592bff4a07,wish my nicky were home too,wish my nicky were home too,neutral
